x1,x2,x3,x4,x5,x6,index
2,0,0,2,1,3,31773
3,0,2,5,0,5,57023
1,4,1,4,0,6,17334
0,6,0,4,5,0,30397
3,3,3,4,1,3,256
2,0,4,6,3,1,42827
2,5,0,8,3,5,45645
1,2,3,8,0,1,20922
3,5,1,6,1,3,43171
0,0,0,6,3,5,35096
0,2,0,7,5,5,12027
1,4,1,8,1,3,11423
3,1,0,0,5,0,44082
2,0,2,0,1,0,44189
2,1,3,4,4,4,47519
2,6,3,8,3,2,7004
0,7,1,7,1,5,32081
3,2,2,4,3,5,53574
3,5,4,6,3,1,5209
0,1,0,3,0,4,48302
1,1,3,2,1,5,34589
2,2,0,0,0,5,46965
0,2,0,1,2,5,1612
3,6,3,3,2,3,20460
0,0,4,4,2,2,38988
3,3,3,7,0,4,5691
0,0,0,1,4,3,26336
2,6,3,0,0,4,7942
3,0,1,8,0,0,14487
0,1,3,3,3,4,12752
0,0,3,4,4,2,24598
3,3,4,0,5,1,36140
0,6,2,6,4,3,14266
2,2,4,3,0,3,20981
1,7,1,8,0,6,52237
1,0,2,4,4,1,7805
2,1,2,2,5,0,41038
3,3,2,4,5,1,12097
3,1,3,8,2,1,34757
3,5,0,4,0,2,13163
1,0,0,7,5,6,16733
0,1,1,5,3,5,51977
1,3,2,7,5,6,8005
0,0,3,8,1,1,49383
1,4,1,7,5,3,15413
0,6,2,3,5,4,47699
0,0,4,4,2,5,6652
1,0,3,8,3,4,17584
2,3,1,8,1,4,23204
1,4,0,3,1,3,29020
0,7,3,3,4,5,6643
2,7,0,3,2,4,38691
1,0,3,8,2,4,14011
2,0,2,7,3,4,23544
1,0,3,5,5,6,56614
1,3,2,5,3,1,24005
1,6,4,6,3,3,7521
2,2,2,2,0,4,26682
3,5,0,5,5,2,59110
3,4,3,8,4,5,46198
0,5,0,2,3,2,46150
1,4,1,7,1,5,16319
0,6,3,2,3,4,59759
2,0,2,4,2,2,22201
1,2,0,5,3,6,56470
0,3,2,8,5,3,58556
3,3,1,2,1,0,15709
0,0,2,8,5,3,11990
3,6,1,8,2,1,20206
1,2,1,0,3,6,5405
2,7,3,5,2,3,45016
0,4,2,3,4,1,49086
0,2,3,3,3,1,32413
1,5,0,2,1,4,40054
3,3,1,5,3,4,20718
1,6,0,0,0,6,9935
2,1,4,3,5,4,22007
3,1,2,7,2,6,34037
3,7,3,6,2,6,22808
2,3,2,7,0,1,50909
1,0,0,2,4,0,20480
2,4,0,4,4,6,45596
3,1,0,4,5,2,21530
2,0,4,7,3,6,55891
1,6,0,0,0,0,18409
2,4,3,2,5,1,42818
2,5,2,3,2,1,2898
0,2,2,1,5,5,2385
0,0,2,1,0,1,54313
2,2,4,8,1,2,38453
3,2,3,2,4,5,38937
1,7,4,3,2,5,41141
2,3,4,3,2,4,42335
2,3,4,0,0,1,51536
1,6,1,4,2,5,34461
3,1,4,8,5,6,53375
0,1,2,2,2,6,19201
0,6,3,1,5,2,33877
1,0,4,2,3,1,32099
2,2,2,0,3,1,44295
2,3,1,1,5,4,16635
1,7,3,5,5,5,48211
0,6,0,7,1,1,44403
0,5,3,1,1,5,12200
1,2,4,0,4,5,55293
1,6,1,2,0,0,42607
2,2,1,2,5,3,44216
1,5,1,7,4,6,23578
1,4,4,3,2,0,36287
2,0,0,7,5,5,31734
1,3,3,7,0,0,48633
0,6,4,3,4,1,48
3,1,3,2,4,4,44832
2,1,1,3,0,5,46291
3,1,4,3,3,2,8482
0,1,0,3,4,4,7740
2,7,3,8,4,1,21185
3,7,1,0,1,5,1019
3,4,1,5,2,1,48435
2,3,2,3,4,6,9327
2,6,3,2,1,0,18475
2,5,4,3,3,1,28055
1,4,0,7,1,6,17896
0,0,0,1,0,5,8532
0,4,4,4,4,3,17005
3,5,4,1,0,5,58848
0,1,2,0,0,6,29592
2,0,0,7,1,4,57845
1,6,3,4,1,6,46243
1,6,4,3,2,6,16205
3,5,1,8,5,0,20404
3,1,0,4,5,0,45732
2,6,0,1,1,2,10350
0,4,0,1,2,2,42020
2,0,4,6,4,1,19987
2,6,0,8,3,5,7098
1,4,4,4,3,3,11680
2,7,1,7,2,0,15194
3,5,3,3,4,4,19734
2,4,0,5,5,3,38050
2,0,3,6,2,2,25537
3,3,0,8,1,3,5894
1,3,1,0,5,1,54042
0,5,4,8,2,1,57732
2,3,0,0,2,0,10746
2,3,1,7,5,2,1142
0,4,0,2,2,1,15597
2,0,3,8,5,4,25473
1,4,3,2,0,5,1749
2,7,0,7,4,0,20403
0,1,0,3,4,1,48847
3,7,2,4,4,1,55721
3,4,0,1,0,4,30602
0,5,0,6,1,5,3199
3,0,0,5,5,0,33276
3,6,3,2,1,1,46642
1,4,0,4,4,6,54832
3,0,0,6,5,6,31259
1,1,1,4,3,4,49896
2,2,3,4,3,0,46340
2,6,1,4,4,1,21335
0,7,3,4,1,3,26155
0,6,4,7,4,5,30824
2,6,3,7,5,3,1189
3,7,4,0,0,0,2643
3,6,2,1,0,1,13992
1,3,1,1,4,6,4201
2,0,0,3,3,0,16459
3,3,4,1,1,2,8081
1,6,0,0,5,5,4895
0,4,2,0,0,3,7654
0,0,4,1,5,2,50017
2,7,3,0,1,5,11740
1,5,1,2,3,5,48861
1,0,2,0,0,4,33263
1,7,4,3,2,3,54153
0,2,2,7,3,2,37802
3,5,0,6,1,0,45269
3,5,3,5,5,5,39077
2,6,3,3,3,2,26897
2,5,0,3,0,5,8444
3,6,1,0,1,0,41549
0,4,0,2,0,5,48385
2,0,0,3,0,0,9954
2,6,3,4,5,4,34148
1,3,0,4,0,0,11193
1,4,0,7,5,3,2672
3,4,1,6,1,6,22027
3,0,2,3,1,3,192
2,6,3,7,5,4,9592
3,4,4,2,2,3,45700
1,0,3,5,4,0,10822
3,5,1,6,4,5,35464
0,0,0,0,5,1,53517
2,6,2,1,4,6,30668
1,6,0,6,4,3,11686
3,3,1,6,5,4,13830
3,3,2,7,1,5,10333
0,6,2,7,3,3,51655
2,6,2,4,5,5,38874
2,5,4,6,2,6,24979
1,3,3,3,5,2,8778
0,0,4,5,2,4,34551
1,1,3,1,0,5,41998
1,1,3,4,2,4,22598
3,0,3,2,3,4,50668
1,1,2,1,1,6,4537
0,5,3,2,3,2,28235
3,7,4,6,0,0,3084
1,2,0,1,5,2,45577
2,5,0,8,0,6,51703
2,2,0,7,3,3,17100
1,1,4,5,3,1,31287
1,5,3,1,0,3,29941
1,7,2,4,4,6,55938
3,7,0,4,3,6,26331
1,3,3,5,5,4,6215
1,5,3,5,0,2,11056
3,4,4,5,4,0,51478
2,6,3,7,0,4,33132
2,0,2,1,5,2,47602
0,3,0,2,2,0,2033
0,5,1,7,4,5,52650
0,2,0,8,0,4,50819
1,4,3,3,4,3,52169
1,3,4,8,5,5,33378
0,3,0,5,5,6,33385
2,6,2,6,0,3,27989
2,7,0,6,1,2,46947
2,2,1,4,0,3,12438
0,3,4,0,3,2,10724
1,0,1,8,5,1,39764
0,7,1,0,4,5,59023
0,3,4,5,1,3,41703
2,2,2,2,1,1,59837
3,7,1,1,5,2,56467
1,1,3,0,2,3,8016
0,3,0,5,3,5,13476
1,3,1,3,0,4,39894
3,4,3,2,1,1,44782
1,1,1,1,4,0,56019
3,5,3,6,0,1,54031
2,4,0,5,4,6,53307
0,0,4,3,0,3,40785
3,4,2,7,0,1,21034
3,1,3,1,0,3,27268
1,6,0,5,2,6,40370
3,6,3,2,5,2,4117
1,3,4,8,1,3,40374
1,4,1,2,0,1,22051
2,2,1,2,5,0,12515
3,4,0,0,5,4,43313
2,5,1,1,5,5,52530
0,0,0,7,4,5,58494
2,1,4,3,0,4,11571
2,6,4,2,1,4,59692
3,7,0,7,3,3,26234
3,3,0,0,4,5,30705
2,5,4,0,4,0,46272
1,3,0,0,2,5,10696
3,7,2,5,2,5,18779
3,1,3,8,3,0,35029
0,0,3,8,1,5,15924
1,6,1,6,3,4,50580
3,7,3,1,0,3,14255
0,7,3,2,3,2,32003
1,3,1,6,4,2,36884
0,4,3,4,2,3,8750
2,5,3,8,1,1,7839
3,4,0,7,2,0,43820
3,0,2,0,1,5,11277
0,2,0,0,4,5,35339
2,2,0,1,2,3,30666
1,1,0,3,0,2,18392
0,4,1,4,5,1,14998
3,6,3,1,5,3,20065
1,2,4,2,1,3,2626
1,0,0,7,1,4,23046
0,2,3,4,2,0,20123
0,3,3,6,3,1,14248
1,6,4,2,1,1,55321
2,4,0,0,3,4,22585
1,3,0,7,2,4,27442
3,7,4,7,3,3,4876
1,7,2,0,1,2,30849
1,4,1,6,3,6,54983
2,5,0,8,0,4,44336
3,5,0,2,5,6,51304
3,3,4,2,2,0,9401
2,3,3,2,5,4,18871
3,0,0,8,0,4,22991
0,3,1,5,1,6,44334
3,1,0,3,3,1,14680
0,4,1,6,2,1,15379
3,4,4,1,2,5,10510
3,3,0,4,3,4,1668
1,7,1,6,2,0,7729
2,5,0,6,1,0,34331
0,4,2,3,0,5,32994
2,2,2,7,2,2,27854
2,2,4,1,2,4,57242
3,0,4,1,4,4,40051
3,3,3,8,5,6,54427
0,0,1,3,1,0,45080
0,0,3,3,1,2,42060
0,1,0,0,4,0,9003
3,1,0,5,0,1,28934
2,2,1,1,1,0,39467
3,5,2,2,4,6,38520
2,1,0,8,5,0,35475
0,4,1,7,1,1,41510
0,2,3,1,1,1,43844
3,5,4,4,1,1,28313
3,6,4,0,3,2,57020
2,1,0,6,2,1,965
0,6,2,5,5,6,4258
3,6,2,6,4,6,29477
1,3,3,2,3,0,3511
0,2,2,4,3,4,4704
1,1,3,8,3,4,41977
0,7,3,7,3,6,37952
0,4,2,4,3,1,58803
1,4,1,5,4,2,38266
3,7,2,2,1,1,54457
3,5,1,3,0,6,22449
3,1,2,4,5,3,8428
1,7,1,4,0,6,55990
0,6,1,6,3,5,56263
3,7,4,4,5,1,24024
2,2,0,7,2,4,57420
2,3,3,1,5,5,621
2,0,1,8,2,5,734
1,7,0,4,2,3,21186
0,3,3,7,5,3,1002
0,6,3,1,5,1,43456
2,3,0,6,2,4,702
2,5,1,8,2,1,54456
2,7,0,0,1,5,3569
1,5,2,2,5,5,2913
0,7,1,2,3,4,9183
3,2,1,7,0,5,24836
2,6,3,6,3,2,54781
2,1,0,5,4,6,12493
2,1,2,0,3,3,20099
2,2,0,3,3,5,21250
3,0,0,5,5,1,40146
2,2,4,6,2,0,40230
3,3,1,2,1,1,41630
3,0,4,4,1,4,5950
0,5,1,3,0,2,40083
0,2,1,1,3,0,25192
2,5,1,7,3,1,2740
3,1,0,8,0,2,48643
1,1,2,0,3,1,18336
0,7,0,5,2,0,51277
1,5,3,6,0,4,15892
0,4,1,8,1,0,17291
2,3,0,4,3,2,46716
1,3,2,3,1,0,12523
0,1,1,2,0,4,32092
3,1,2,5,2,3,17416
3,6,4,0,0,0,38540
2,1,3,5,1,4,16309
2,4,0,2,4,2,10766
1,4,1,1,3,3,6325
3,3,2,7,0,3,41232
2,4,0,2,1,2,566
0,5,0,8,4,1,19846
0,2,2,1,1,2,14391
0,7,1,2,2,5,49611
0,7,2,0,0,3,57531
2,5,4,0,1,2,55816
3,2,2,2,0,3,42581
1,0,1,6,5,3,51999
3,2,4,6,1,3,4413
2,3,3,6,1,5,26927
0,4,0,2,3,0,6631
0,1,0,2,2,0,35313
3,4,2,3,5,6,15820
0,6,0,8,3,0,21880
2,1,4,8,1,4,47375
0,6,0,0,1,5,38160
3,6,3,7,5,4,27141
2,3,1,0,0,0,34278
1,4,3,4,0,6,45102
2,7,0,4,5,1,11137
0,5,1,6,1,1,19059
0,3,1,4,1,6,29048
0,3,4,3,5,4,7243
1,3,1,4,3,2,1346
2,4,0,8,3,6,23640
3,4,1,2,4,4,56513
3,1,1,2,2,1,32861
3,4,3,5,0,6,6397
3,6,4,3,1,0,9124
3,7,1,0,3,6,2573
3,2,1,2,3,5,44037
2,5,2,1,4,5,24009
3,0,2,2,4,1,54112
2,0,4,2,3,4,7469
0,0,3,3,0,6,3849
2,4,0,7,4,0,8508
3,6,1,6,3,4,17939
0,1,4,4,0,4,24614
0,2,2,3,3,4,57053
0,0,0,7,4,4,53729
2,6,2,8,2,6,31526
2,4,0,0,4,3,34562
1,2,1,0,1,4,45065
3,6,1,6,3,5,40409
0,4,0,5,3,4,4840
2,2,1,3,5,3,27301
2,6,3,6,1,5,35962
1,5,3,8,2,6,4289
2,7,0,0,5,6,50462
3,3,1,1,2,4,19396
3,2,4,6,1,4,351
0,7,4,1,3,6,30368
0,7,1,5,4,0,16286
2,5,1,4,2,6,44118
2,7,0,5,3,0,16385
2,4,4,2,0,4,12749
0,5,3,0,5,6,35438
3,4,0,6,5,4,32579
3,7,2,0,2,5,22020
1,1,3,8,0,1,48202
1,6,0,0,1,3,54450
1,4,0,1,0,0,3601
3,2,2,4,2,1,14781
0,6,2,8,5,6,57446
2,0,3,3,4,4,5922
3,0,1,3,3,0,24573
1,5,3,8,4,1,1635
0,3,0,3,1,3,6769
1,0,2,0,3,5,9421
2,5,3,1,0,0,28351
3,1,4,0,2,4,43770
3,7,0,6,0,3,4388
3,5,4,6,1,4,31325
2,0,1,6,3,5,14829
2,4,4,7,0,5,25615
2,4,2,4,4,5,28996
2,5,3,5,5,0,51479
3,4,3,6,3,3,13833
1,5,4,4,3,6,57596
2,4,0,3,3,0,34723
0,6,3,6,1,1,26923
3,0,1,5,0,5,9801
3,4,2,7,2,5,15278
1,5,1,6,5,2,22750
3,4,3,2,0,5,24362
1,2,0,5,1,6,59363
3,5,3,7,0,1,31704
2,5,1,7,4,4,48698
0,6,0,8,0,5,55217
1,3,0,5,3,1,52829
3,7,3,5,2,6,2393
3,4,1,0,4,4,2120
1,2,3,1,1,5,933
3,3,0,5,4,6,52864
2,5,0,8,4,1,12820
2,5,0,4,3,3,59062
2,5,4,1,2,6,44628
2,5,2,6,0,5,23781
2,6,2,0,0,0,10209
2,5,4,2,0,2,38321
0,5,3,0,5,3,53886
3,7,4,0,3,0,60149
2,6,0,4,1,5,19778
2,7,3,4,3,2,42200
1,5,0,5,1,2,24110
1,5,3,2,2,0,7962
2,2,2,0,5,4,57690
2,4,4,4,1,1,31114
1,4,3,4,5,0,40154
1,4,0,0,3,0,16140
1,5,1,2,1,2,1852
0,0,2,0,0,6,401
0,1,4,8,2,6,3334
0,1,1,5,3,2,55571
0,2,0,1,3,5,45571
3,7,3,6,4,4,54515
3,2,4,5,1,6,31930
3,5,1,7,3,2,4722
3,3,4,7,4,3,6077
0,7,4,2,1,3,45437
1,1,3,3,2,3,58101
2,6,3,0,1,6,54863
1,4,2,6,1,6,9643
0,7,3,1,1,0,5619
2,2,0,1,0,3,11864
0,1,4,4,4,3,45073
1,1,3,2,1,3,36231
2,4,4,4,5,3,30942
2,0,2,0,3,5,28673
0,3,3,3,1,3,15667
0,6,2,4,5,3,2542
3,1,2,8,2,1,15701
1,1,2,8,3,0,14557
0,5,1,2,4,4,35252
2,3,3,2,1,0,8889
1,1,2,0,3,2,16254
0,7,1,2,2,2,44476
3,4,0,7,0,2,37076
3,2,0,0,2,5,22379
3,7,3,5,1,4,13607
0,7,4,6,4,6,55626
3,1,1,4,1,5,35335
0,3,1,6,5,5,3049
3,6,2,2,2,0,40779
2,7,3,0,4,4,48242
0,4,0,0,5,6,20657
0,2,3,5,1,0,30425
2,3,2,7,5,5,26778
3,6,3,5,3,0,11047
3,6,0,6,3,3,17381
3,2,4,8,5,3,17111
3,3,3,5,0,1,24474
0,5,2,4,5,3,51868
2,0,1,0,1,3,10883
2,3,4,3,1,1,977
1,2,0,3,0,3,45772
1,7,4,5,2,0,22038
3,0,4,4,1,1,7601
1,1,3,1,1,1,38235
1,6,1,4,3,0,25529
0,7,4,7,4,0,42660
2,3,0,0,0,6,29850
2,3,3,1,4,6,27281
1,4,1,1,4,2,45520
1,5,2,6,4,0,3888
1,1,1,4,0,2,13711
2,6,3,7,1,2,11985
3,2,0,4,1,6,50121
1,7,4,3,4,4,57435
1,4,0,8,3,1,25211
3,0,0,3,1,2,58885
3,4,2,6,5,6,22996
0,6,0,1,4,2,52707
0,7,4,8,2,3,4452
3,0,0,7,2,1,49310
2,6,4,5,1,4,10750
3,1,3,4,5,2,54466
1,3,0,7,3,5,35693
1,3,4,5,1,0,60402
1,6,3,5,5,0,44897
3,3,3,7,2,2,55888
2,6,3,0,2,1,60170
0,0,0,5,3,3,13154
2,0,1,1,4,3,53218
3,6,1,0,4,4,36931
1,7,4,6,4,4,18198
2,3,4,1,0,6,22798
0,1,0,1,0,3,42372
2,3,4,8,0,0,1762
3,3,2,6,5,5,13864
3,0,4,6,1,1,13446
0,6,3,3,3,1,1570
2,4,1,4,0,5,28976
1,3,3,1,5,6,28095
0,4,1,4,0,5,23213
2,0,0,2,1,2,44830
2,1,0,5,4,4,12994
0,5,4,5,5,5,43279
2,5,2,8,3,6,31199
2,7,1,5,4,3,29627
2,5,3,1,4,6,36440
2,5,0,2,1,4,49216
3,7,1,2,4,4,54871
3,7,0,8,3,3,23069
2,7,3,1,4,1,30744
0,7,2,0,2,5,47089
3,6,2,5,0,5,1761
0,2,4,2,0,6,57291
3,3,3,2,1,5,27610
1,4,3,5,3,1,36061
2,4,1,4,1,5,30394
2,5,4,4,2,2,57335
3,7,0,3,5,4,46444
0,0,4,0,4,5,23651
0,0,2,0,2,5,37354
3,0,4,8,1,6,51013
2,3,3,1,3,2,4871
2,4,3,4,4,6,41125
0,4,2,3,3,5,32270
0,5,2,2,1,0,58568
0,0,2,3,2,2,29932
2,0,4,4,5,4,1928
0,6,0,1,3,5,18038
3,1,0,5,3,6,11369
0,4,1,5,1,5,536
0,3,1,1,1,6,27971
3,6,4,2,1,3,8199
3,2,1,6,4,4,20376
2,2,1,0,1,4,1174
2,1,3,1,1,3,44730
1,7,2,4,0,5,11299
1,5,0,2,3,6,48787
1,1,1,0,4,6,31384
3,1,0,5,3,5,6035
2,0,0,4,2,4,14371
2,0,3,1,4,3,39689
2,0,3,5,3,4,29760
0,7,3,2,1,1,3965
0,7,3,6,2,3,45983
2,6,0,4,2,4,24399
0,1,4,2,1,0,32858
3,5,4,5,2,3,54836
2,7,2,6,1,2,24763
2,3,3,0,4,0,16091
3,0,1,3,5,4,10297
1,0,3,1,0,3,16200
2,5,3,4,1,2,8626
3,7,1,4,5,1,45509
3,7,2,6,5,6,5981
3,3,3,7,1,3,44841
3,6,4,6,5,5,12474
3,0,1,8,1,5,51330
2,4,2,4,1,0,38674
0,7,0,3,1,4,16493
0,5,4,0,2,3,55874
2,2,3,7,4,1,50392
1,6,1,4,2,2,30557
2,7,0,8,0,5,5404
1,5,2,6,2,6,19362
0,5,2,2,5,3,45530
2,3,4,8,2,5,9252
2,5,4,3,2,2,3076
0,5,1,8,5,2,26533
1,6,2,4,1,3,44576
3,2,2,4,1,1,48907
2,7,4,2,4,0,1855
2,4,3,2,5,5,39657
1,7,0,3,5,6,53877
0,4,2,0,5,4,30290
1,3,4,7,3,3,58819
3,1,3,8,0,3,22516
2,4,0,5,1,6,13081
3,4,0,4,2,2,21465
1,3,3,5,1,4,15819
0,5,3,4,1,5,23081
2,2,4,8,5,0,39928
1,2,1,3,1,5,17007
1,2,0,7,2,2,8104
1,0,0,7,3,2,40320
0,6,0,4,5,2,32611
1,4,2,8,0,5,24374
3,6,2,7,2,4,31614
1,6,0,3,3,6,47670
1,2,3,0,2,5,58666
2,0,4,8,3,0,48306
3,7,3,5,5,6,22410
2,1,2,8,5,2,8288
3,5,3,3,2,1,30850
2,5,2,3,3,0,680
0,1,4,4,2,3,8471
2,5,4,0,3,3,28628
0,0,4,8,3,6,22220
0,1,2,7,0,4,16906
1,6,2,2,5,1,12413
0,7,4,1,1,0,25119
1,4,1,5,5,2,28130
0,2,3,8,5,4,5256
2,4,1,0,2,0,8854
2,1,4,1,1,3,40607
1,1,0,0,5,3,53088
0,4,2,7,1,6,27488
3,6,1,6,1,1,43124
3,2,4,1,4,3,42056
1,1,1,3,4,2,24873
2,5,4,8,5,0,16656
3,5,1,2,1,6,22781
2,6,2,4,0,3,37758
2,2,0,6,5,1,25580
1,4,4,7,0,1,18414
1,3,4,6,5,5,4442
3,1,3,4,5,6,24507
3,6,0,3,4,3,46982
1,3,1,3,2,2,777
0,6,2,0,0,2,12168
3,1,0,1,1,5,53605
3,4,0,0,5,2,6258
3,0,4,4,5,1,39524
3,6,2,0,4,3,42967
0,7,1,7,5,1,20158
3,4,2,7,1,5,30297
0,4,4,2,1,5,33322
3,3,0,7,3,2,38502
1,7,3,6,2,1,57647
1,1,4,7,1,2,4636
3,1,3,0,5,0,37864
2,6,1,2,4,1,53500
3,3,0,1,3,3,16166
3,5,2,6,1,2,36827
3,0,2,1,5,5,34663
0,1,2,5,5,2,13956
0,4,2,0,0,5,43647
3,0,0,1,0,3,35454
0,4,1,0,0,1,1659
1,5,2,4,2,6,57260
3,6,1,5,1,2,16809
1,6,2,8,1,1,8440
3,0,2,3,0,3,6209
1,4,0,7,0,1,12242
3,7,4,1,2,5,35652
1,6,3,7,1,1,55482
2,7,0,6,5,0,17325
0,6,1,1,4,5,7550
0,1,0,2,1,2,56204
0,5,0,2,4,0,13972
2,6,2,8,3,1,56148
0,2,0,6,4,0,18195
2,7,1,8,5,0,23717
0,0,2,7,0,0,5433
0,7,1,1,1,1,3316
2,2,2,0,1,3,39367
0,7,4,5,1,1,43839
1,5,0,4,0,5,344
3,6,2,2,1,3,6693
0,1,4,8,3,6,16868
1,2,2,0,0,0,37309
0,0,2,6,2,4,40423
2,5,1,8,1,3,4696
2,2,1,5,4,6,43920
2,6,2,6,4,4,42491
2,2,3,4,3,3,17783
0,5,0,2,1,6,53580
3,5,1,7,3,0,19868
2,4,1,3,4,6,34771
0,3,2,1,5,6,43272
3,3,0,7,4,3,27034
3,4,1,1,5,3,50623
2,6,1,2,2,0,4687
0,0,1,7,1,0,57139
3,7,1,0,1,2,50555
2,1,4,6,2,2,466
3,7,4,0,0,5,51041
0,2,4,0,2,5,6905
3,1,0,7,1,6,47500
0,2,4,1,1,1,3174
0,2,4,1,2,4,27369
2,1,4,1,2,2,11596
2,0,0,0,2,4,24936
1,2,3,2,2,1,14832
2,7,1,2,5,2,32471
2,7,1,3,4,6,11784
0,5,0,7,2,5,36653
3,3,1,7,0,5,1723
2,5,1,2,1,1,11615
0,4,0,2,5,5,55452
0,1,1,8,5,1,26316
1,2,0,8,0,3,60465
0,0,1,1,1,1,3354
1,0,3,5,2,3,55570
1,6,3,0,1,3,25205
1,4,2,4,0,5,49886
0,2,3,7,1,1,58082
3,5,4,8,3,2,26306
1,4,2,0,4,6,47597
3,7,2,5,5,5,52894
3,3,4,1,1,4,60072
3,3,0,1,5,0,44164
0,6,3,7,2,2,43610
0,6,0,7,4,4,5920
1,3,0,8,1,3,37096
1,4,3,6,3,1,9075
0,5,0,0,5,6,19157
1,3,4,2,3,5,35414
2,1,2,4,1,0,36724
3,6,2,3,1,6,43701
0,4,1,7,3,1,33414
2,3,1,8,5,6,53824
1,5,4,1,0,0,42705
3,7,2,1,2,5,33879
3,4,0,3,5,1,45273
2,1,2,2,3,3,26811
3,1,2,4,4,2,41612
1,1,2,3,1,6,21765
1,2,0,8,1,2,30834
1,1,3,2,2,5,27123
0,1,4,2,5,5,18610
1,1,4,8,3,0,41497
2,2,0,7,2,0,9087
3,5,4,7,5,2,23697
1,6,1,2,5,4,46426
2,6,4,4,1,4,52775
2,0,3,5,2,0,14223
3,1,1,1,4,1,23121
0,0,1,8,5,4,18502
0,5,3,1,1,3,49394
1,7,0,8,4,5,36613
2,1,3,5,0,3,48082
3,4,2,7,5,4,29544
1,3,1,1,0,1,44041
0,2,3,0,3,3,23854
2,4,0,0,5,6,52792
2,3,4,8,2,1,10032
2,3,2,0,0,1,39576
0,2,1,2,0,3,37989
0,4,0,3,5,0,43078
2,3,3,5,5,4,2520
1,4,0,7,1,5,34956
3,3,1,2,5,1,15782
3,0,2,2,0,6,25746
1,3,4,1,1,2,29504
1,1,1,5,4,6,5289
2,6,3,2,5,3,48441
2,1,0,6,5,5,35256
0,0,0,7,1,4,59930
0,6,2,2,5,0,17787
2,7,1,3,0,4,7878
0,3,1,6,0,5,43696
1,4,0,4,1,4,17096
1,3,1,8,3,6,52170
3,7,1,4,0,2,53333
1,3,3,2,2,0,21325
0,7,3,8,5,0,7776
0,1,0,5,4,0,43328
0,5,1,3,4,0,12475
2,1,0,1,4,0,39767
0,1,4,8,5,2,1313
2,6,1,6,1,1,22069
0,2,2,2,4,5,27808
3,6,0,8,0,1,8880
0,5,3,0,4,5,35186
0,3,3,5,3,4,42750
2,7,0,7,2,6,8196
1,7,0,0,1,4,41471
3,3,0,2,4,6,22576
3,0,1,5,3,4,58830
3,1,1,1,5,4,32661
2,7,0,8,2,6,5135
3,6,3,6,4,6,38626
2,1,4,6,1,5,47526
3,7,2,4,0,3,41219
1,6,4,1,2,5,26588
2,0,0,2,4,5,14663
0,3,1,7,2,1,20971
0,4,2,6,4,6,1819
2,4,2,6,5,0,38605
1,4,4,7,4,5,52931
3,6,1,0,2,4,41970
1,6,3,6,5,3,9056
3,7,4,4,5,0,2696
1,3,0,6,1,5,22848
3,1,1,3,1,6,481
2,7,4,2,0,3,57569
1,2,3,1,0,3,52457
0,7,4,4,5,3,23614
2,3,2,1,1,3,23041
2,4,4,0,5,5,56139
2,3,1,1,1,5,7980
2,1,2,4,5,0,10402
3,2,1,2,0,5,19840
0,1,2,2,3,1,24947
2,3,1,8,2,3,47315
2,7,3,6,4,0,27409
1,7,4,6,0,6,5048
1,1,1,6,3,4,10092
1,7,3,4,4,6,50939
0,6,4,1,1,4,51307
0,2,2,6,0,1,9473
1,4,3,2,4,6,41694
2,0,0,7,2,3,24003
3,4,4,1,2,6,55523
2,0,3,2,5,1,46362
0,0,2,2,4,1,37260
3,0,3,4,5,1,414
0,0,0,3,4,0,15216
1,2,2,7,3,0,48748
0,2,1,3,3,4,52670
3,7,0,2,1,3,53002
1,2,1,4,5,5,31102
3,4,1,5,2,2,1072
0,7,0,1,1,2,17640
0,3,1,6,0,2,9220
0,7,2,3,0,1,56962
0,2,4,4,4,2,4422
1,6,1,7,3,0,17300
0,6,2,6,1,5,43364
3,1,4,3,4,3,12100
3,3,0,1,0,5,51847
1,7,1,5,2,4,5621
0,4,3,6,2,6,53015
0,2,4,6,4,3,39806
0,6,0,0,2,4,26296
0,0,4,2,5,1,46615
1,0,4,5,2,1,22839
1,4,2,7,0,2,34228
0,3,0,4,5,0,25478
3,6,4,3,3,5,49223
2,4,4,3,4,1,2298
1,6,1,5,2,3,6651
1,5,0,8,4,6,5096
2,3,2,7,2,5,45991
3,4,1,3,0,0,5294
2,0,0,1,1,2,47036
3,1,3,4,2,0,789
0,7,4,1,5,4,58465
2,1,4,3,3,1,54622
2,4,1,8,2,2,1966
1,6,4,2,3,4,30119
0,3,0,7,0,3,41690
0,7,2,8,0,3,47058
0,6,4,0,5,5,56189
3,4,3,0,0,5,2737
2,6,3,7,5,1,52950
1,2,2,2,1,3,42528
1,1,4,7,2,6,23025
1,5,3,4,2,2,35290
2,3,4,5,3,1,48940
1,0,2,8,4,1,37851
0,6,0,8,4,4,19860
2,2,1,8,4,4,35842
3,6,1,3,0,3,8063
1,2,1,3,4,6,7796
1,1,0,1,1,0,44169
0,4,0,4,1,1,8972
1,3,2,1,0,5,10622
3,0,1,7,0,1,40131
2,2,1,0,2,4,30678
1,0,2,7,0,4,26993
0,5,2,7,1,1,57691
1,6,4,7,4,2,22152
1,5,1,7,2,1,18021
1,4,4,0,0,1,23352
1,7,2,1,0,2,20372
2,1,1,2,3,1,2570
3,2,1,1,4,3,50133
0,2,1,8,4,4,43542
1,7,1,5,2,6,24487
0,3,3,1,3,4,18032
0,0,4,3,1,6,1534
